time,returns,realized_vol,depth,spread,order_imbalance,vol_of_vol
31,0.018722781845089378,0.016271691803786698,641845.0141351444,0.00336310021803617,-0.28160140871358386,0.0028966012948530573
32,6.50277526206608e-05,0.013655003133927406,575654.7598577614,0.025570296224878032,-0.5606342327494547,0.0017592678382559244
33,-0.010377109289559002,0.012692174786082262,418805.135755664,0.03744010234075733,0.8301568036340334,0.0023299699249901863
34,0.008425449121031891,0.013578671205854202,203476.76465786144,0.01003955059830108,-0.14659019838974463,0.002252192150698092
35,-0.012008436499710222,0.021971809502912255,425717.73529928975,0.03222194180106795,0.3074122096034213,0.0011415083997545396
36,0.0022886359500475543,0.02092547447518056,454348.2693419073,0.02043423408816411,-0.9333424100474881,0.002315090943215704
37,-0.019396701238797758,0.006566423284983524,453060.65492149786,0.00664308478306924,-0.17186566684632743,0.003237710696149668
38,-0.013081860488984305,0.01811942496405576,592783.4535466887,0.008684946986478375,0.63451762202776,0.0016658667611566386
39,0.0021686123586912355,0.011915840948794502,797851.4616522259,0.0201578477336065,-0.2248479991985699,0.002152569248740934
40,0.007584665799954104,0.012495479080688748,518529.3802761639,0.015955377120758965,0.20632232027375363,0.002206708916010856
41,0.0019136828118997051,0.0015386458417833565,467490.23162653076,0.006870870232417611,-0.5802883990309211,0.0017153354495647293
42,-0.0009564828238824054,0.009148071173059021,461116.7280493861,0.0030596071877459496,-0.16694870232088088,0.002676901237694358
43,-0.0028110369558928877,0.005935882048317176,518657.7150361571,0.01153280672073494,0.8552754361063732,0.0013199343687450126
44,-0.014585219903674274,0.014140294074466545,375755.93594774016,0.021938090083311185,0.13290349940207435,0.003332645518695934
45,-0.006998442083947087,0.015355402502014025,518029.7838119083,0.01993599247396862,0.803862918185863,0.0026262055616322454
46,-0.004406387709597876,0.0003724317550815575,567621.85044977,0.014987620424999216,0.8040385989790866,0.0010632313993271054
47,0.010771222262189158,0.009889825679978648,531452.9095361732,0.02201887194291483,0.8882956008489591,0.0036980096848862535
48,0.003636182895684614,0.015609307523971262,568631.2901007172,0.030400267198626877,0.7907833201602106,0.0021681014612615953
49,-0.01743040155362734,0.009066605188432775,565062.1414022803,0.02394126510434148,-0.9934377419793987,0.0012770524827649483
50,0.00344083969394795,0.013645318225011822,234215.49766303343,0.018786913286104195,0.8680297831631938,0.003104554524991191
51,-0.0036508228041631655,0.01175582733813542,595530.5237593105,0.02928072006660689,-0.7250811218292472,0.002494671519448025
52,-0.006569220003059588,0.011708301159763132,399347.7731506319,0.01040149697783705,-0.9201474977776989,0.00022804029576596174
53,0.006316762888408678,0.008643425109658513,335624.1255494063,0.017750804604446484,-0.8892229308438944,0.0014743396827561464
54,0.01050999522495951,0.003917095979321452,334332.2258217506,0.01798912064399632,-0.30216760964713285,0.0022790973372215436
55,0.009512801191161987,0.004392349262874863,565031.2415708794,0.007630467415571548,0.2416081705375872,0.00015956667764265887
56,-0.008192175232226385,0.013546762572276586,466613.76091627206,0.015801258377156423,-0.195377606962005,0.002085070085387394
57,-0.002892123758512146,0.010097291277594416,247704.6824021884,0.0007495968089530312,-0.948891430701241,0.00215797937270526
58,0.0035126343140356397,0.009307438776963876,571705.6722788425,0.039121780476629536,-0.047034731650570594,0.0008165081176241776
59,0.009955451271223593,0.007880549788388237,284058.7803801759,0.010625862115636871,-0.11573851545923985,0.0022706448862599635
60,-0.0045917423784529,0.008474055772596242,520973.2037777316,0.03586114131421312,0.5136985310032938,0.0020074638391250335
61,-0.0016565897666381711,0.015234558972440696,535774.8388509582,0.020380845057194924,-0.4407742031491233,0.0008087058941149854
62,-0.010863349740060282,0.008323779590659866,632836.5622542568,0.02564864132155959,-0.5649376524112657,0.0029195605468628253
63,-0.011762066240806708,0.003294676433492156,767252.7179700277,0.015112002016490685,-0.48812208464674756,0.002837853794767805
64,0.008325258223941982,0.013718258877700867,295298.5511149188,0.022079296919616742,-0.392520354740304,0.0017102629131476388
65,0.01376240028570823,0.008975616680676413,492128.9215905426,0.026504896399884362,0.198329746734333,0.0018014186766081763
66,-0.0005201012158033386,0.010156979327663882,458549.7057433674,0.026645524143941824,-0.05694902909584032,0.0027262639375953456
67,0.010235328978920242,0.01803789153199755,565062.4528941443,0.027747733900743574,-0.32621086964188417,0.0017993368568881936
68,0.0038163602504763415,0.009897197213247465,532350.3156400428,0.016316672899608236,-0.25137168343264316,6.909179947984546e-05
69,-0.006251197546051243,0.011445918365593628,447118.063589507,0.015196403275086449,-0.2581526796820477,0.0024869365573999274
70,0.0038139560550841394,0.004105382543508373,433864.67170837166,0.004058236747323963,0.9448133894206348,0.0011867406792614916
71,0.015580365664659692,0.008901652738245199,332532.37172239285,0.025232190111769366,-0.5340060238940949,0.0016101569455824064
72,-0.0001582603910995154,0.013047630226043007,648179.2373609764,0.030823787113234427,0.6361231205445173,0.003457870567951476
73,0.01584643655814006,0.0022231313307937888,568880.6272399294,0.0361598167991793,0.4164216751763741,0.001866021525991202
74,-0.025997451040897446,0.011004225465578547,637665.2296692706,0.023051726345805077,-0.9888599887928988,0.0020017349358738734
75,0.00841902504375224,0.010503955363224031,453440.57952867297,0.012335202270914308,0.9863524362509759,0.0025096672754635974
76,0.0010704706823817123,0.010206437277937196,401474.67969583545,0.003029038567105447,0.5128787412671472,0.002505333943874032
77,-0.0027900735046586748,0.015185794493291216,338252.74000561587,0.030416667330833504,0.3648991727015827,0.0010808022326222167
78,0.0011176077653550231,0.011672192574242608,553837.6375610989,0.002037234332224646,-0.18935058464672538,0.0019397014844656257
79,-0.01967568914600893,0.01739035949178222,344031.0163207648,0.016593959222562335,0.1104061778285792,0.002036152527925827
80,-0.0019967188783751194,0.0050320524220298195,777299.4603449826,0.017756931720563543,-0.49345820866505963,0.002272026896628827
81,0.003771125715117464,0.01067962283609174,303853.6128359839,0.019305448621489807,-0.929033189708605,0.0022892219409166195
82,0.014978940447415162,0.010422333931949737,541049.0178818753,0.020358026000358402,0.6720433168919457,0.004587441228777458
83,-0.004982702182736475,0.0046537275312246,735028.2060820679,0.021381475563675752,0.7929689873623433,0.0008241402294127554
84,-0.007884936028931876,0.014781475010456731,589863.4638895714,0.0041536326207852955,-0.6750587267715202,0.002980091620197956
85,-0.004817570435845366,0.02162336652926409,526351.0568737669,0.020146559098701267,0.574112191691466,0.003183375805833059
86,0.009354021177020742,0.009914969627580846,354727.45295571565,0.002295755741118774,0.4823053465713174,0.002492783973923527
87,0.0034875110965968447,0.012525105441368835,292734.62171484437,0.02732218073090995,-0.6432499961278191,0.001349684605126925
88,-0.005097602037670388,0.010422592379076636,615507.5163376379,0.01444874844196388,-0.15634239485041235,0.0036646680302676263
89,0.005332674331133561,0.006432076650464121,725922.086116242,0.0015703672522335045,-0.1544841583317933,0.00019198286474019811
90,0.0011707754934804039,0.0008961986109899192,434172.50142827426,0.011857953226146242,0.519928516610497,0.0013167333027821735
91,0.009886449905328894,0.006471132584523174,329140.7738575473,0.014299246608153463,0.6753218115521109,0.0031716821972228113
92,-0.006820530938773524,0.0030402080952413434,131274.5854176472,0.03190699617555005,-0.810449757217258,0.0016298883965774821
93,-0.003076621465977682,0.01852051039029559,352885.2734506193,0.02196637741750245,0.12593846980840584,0.0035964645248001857
94,-0.003721081531321576,0.009424451530383805,482951.473625144,0.0234444494435058,0.5234969938577705,0.00048819525532159966
95,-0.014435149481321186,0.008270403354764146,739868.4861255102,0.03181221634220601,0.5723811881303169,0.0008878981060519919
96,0.003161202770645761,0.01444576912393903,600970.0538349453,0.019038557120755105,-0.7040129511391822,0.0014683618298730252
97,0.0028105527217988932,0.00439124448572056,545762.810706013,0.027541879610324033,0.051010286301588215,0.0024173992775365287
98,0.0002511345664246089,0.006165679809977238,439982.05080483033,0.02683861113931992,0.7151174127254059,0.001777979849619977
99,-0.0021458713337514693,0.010340361346243105,412525.14241160656,0.007135305064305876,-0.3629628468294317,0.001509600747437579
100,-0.013953707420504143,0.015143844957117403,710847.1396261945,0.0347298357762983,-0.14976620217640568,0.003420396431098524
101,-0.0040064532276535905,0.012508425225843941,530110.7811137585,0.005796982199293055,0.6087170226726648,0.0035134449753891506
102,-0.0032271451652676948,0.01124162571257941,184609.89621184667,0.029173666494778483,-0.8213609576324754,0.0015856202342924444
103,-0.00782277269221619,0.010390588676180082,398969.05281541357,0.004829269630943673,0.7189865797779564,0.00029023219267033744
104,-0.0014128571166600913,0.012001179277633875,371267.595234256,0.026012367881516733,-0.37768656653838195,0.0001574838291873797
105,0.004240508568145384,0.011008264525646273,418060.3986233803,0.03861914878150173,-0.9970993668177457,0.0022392901147803563
106,0.0190618590121053,0.004850138626115321,584436.5990427628,0.01787021343449789,-0.5316817098872835,0.0026559556222187975
107,0.0019457781283183898,0.010230396108165757,483883.2677308626,0.01743644357146854,-0.8209987182089871,0.002062997785578546
108,0.0027755039072276436,0.0046315567054112374,488470.1889494507,0.026104399993168492,-0.8152301860075117,0.0019290918929192415
109,-0.0005444591576616722,0.010405412714504118,697020.9741987855,0.01670603544037457,0.38567146828518295,0.0011954573853059174
110,-0.018987712152990416,0.0075967602925587924,395530.8365319967,0.038182787037428216,-0.5720473287218704,0.0026549797939138383
111,-6.513875449216876e-05,0.022696908113914307,779629.9288831025,0.021921922494586958,0.8694847259539649,0.00367818537889891
112,0.0008023020994102644,0.00980052808124144,399303.8612943371,0.016798304917792745,0.03288909318260802,0.000216877677335556
113,0.02483242112485286,0.002978802168692056,513379.7294918857,0.014597144721043169,-0.07980348409016291,0.0019224988112122848
114,-0.001723609647811225,0.009329098946615377,457819.46068958496,0.010670515298269794,-0.1314329635596967,0.0010296516505863998
115,0.0032154734233361248,0.012596793728189441,518512.87002514413,0.013722450132425103,0.3851752793432637,0.0005095340059461484
116,-0.0001471176970524331,0.018366819730762617,566688.7992609694,0.016493266063414037,-0.09547447495278316,0.000870024129215584
117,-0.01148678037619532,0.007052738000306408,565075.2860133315,0.0151236092650142,-0.7427992875496163,0.0023796728556844046
118,0.011628228145150207,0.0020878601298818,387032.400406913,0.013418247258628961,0.7603443612815131,0.002404962197591166
119,0.007719330326867741,0.014084185057154907,331562.7983828644,0.040988412303524395,-0.14320930214868266,0.0034602877611748
120,0.00811031947043047,0.0030970064705017446,875475.7686358567,0.009699049235105102,-0.851990848600995,0.002008781547145461
121,-0.008893874547947388,0.007819222792462575,427402.34905991703,0.02146632587646175,0.058731974995522185,0.00024177837013042154
122,0.014227943109360992,0.00871189757244503,604881.8658007979,0.02592521009760872,0.2946937169114068,0.0017618304576240283
123,-0.013818510627922808,0.00965183273349946,258853.80342152048,0.026301079955837327,-0.4488350716844829,0.0006136209277842163
124,0.006068570938002703,0.013445822285371677,458058.0920142985,0.01941392924217528,0.6006808153476846,0.0007932041135779951
125,0.022104556258099785,0.006581828588568062,480920.09240263357,0.017592974281526903,0.33955169207472746,0.0025805590584064954
126,-0.009705363251306883,0.008631353739166197,570922.2604891749,0.024515474912395065,0.30068233852886683,0.00219418090559442
127,-0.00546297729602772,0.009928648235253058,91631.87885120919,0.02266521649978201,-0.1583500942644116,0.002587565595435331
128,0.0011965136508764124,0.010747989787593941,524921.0919617496,0.01741041165232487,0.9238306028225756,0.001642507152728272
129,-0.004834756541161993,0.010489135873539614,327538.7816948161,0.004381214282755692,-0.4516216641015047,0.0027905295634253558
130,-0.015306634310661326,0.0121800288761129,548651.8566792386,0.015320762776667525,0.1554110020309052,0.0015865971017098887
131,0.0008856297480602733,0.014219197548208686,344550.62047427555,0.008534498362925422,-0.38188968505476484,0.003116682832742247
132,-0.01042303713726105,0.01196317057825484,371677.59561116283,0.013328404499336734,0.48960950594310804,0.0023446389394715427
133,0.004935924306351816,0.012267927617546092,458955.85844100977,0.020332232385169596,-0.9044170322597571,0.0017930031295153826
134,-0.00899424234233803,0.0020888841662676117,342150.5795595207,0.023587361439966162,-0.9082122642499015,0.002212093044176097
135,0.015699344050175396,0.010251138495828403,428669.83298969676,0.03780452751292406,0.6217219390375828,0.0019821392990250824
136,-0.007632532923362371,0.012397537740008043,320993.6347185027,0.014625936210961862,-0.1314636778726579,0.0035961065153129234
137,-0.003020615162056756,0.013644705972852252,225024.4322451909,0.027746256352751505,-0.31763989079928856,0.002245437622578789
138,0.008335172173696698,0.0065382461288310285,652693.5578644039,0.023059600244378364,0.21505372435067693,0.0019983873276054917
139,-0.012108643164339551,0.006704803625556775,305592.69607641076,0.0329599767063979,0.40379868773794714,0.0017615091429492007
140,0.002474599346041294,0.007129496623582008,473197.86685880244,0.02576228719595626,-0.5975973063111868,0.002843184219245011
141,0.013271427542824283,0.012682069499456716,612933.6622240677,0.009915185727136837,-0.6291375171905369,0.002707913339053505
142,-0.015874832345612277,0.015169405274621043,407758.3846225935,0.0027695397070876884,0.916301495519763,0.0017261583696873719
143,0.002046338585323042,0.007962699463541993,376225.1150381693,0.02311261699667505,0.1793286127691387,0.0008443584853771913
144,0.0027988279424842354,0.014539811568135245,533935.7133001132,0.014715490020996093,-0.21976704541146375,0.0010980318616216464
145,0.008018228717773104,0.010617399045822972,667690.0734090728,0.010196862540494027,0.6028833893390129,0.0018158374604578039
146,-0.012169507108780819,0.00937857111418782,324602.7102370297,0.007324222954669224,0.05031791755583437,0.003348927506119083
147,-0.013004566130842762,0.008943078850910155,477477.82519738417,0.021609754975871556,-0.5166743792508373,0.0017498233707530862
148,0.005419415656168976,0.013733056823010787,240125.8107549009,0.03507707699313365,-0.5865293887168523,0.0014058763900344357
149,0.0031698467323318606,0.01162788908393535,441019.8494476715,0.015913276542939583,-0.2062814676603566,0.00023928068675135362
150,0.0027049285034587657,0.02137912713823819,505130.70268071134,0.02590270311075322,0.7197917205197593,0.0035135414356022967
151,0.003664482094969757,0.005738876785013379,371806.30373674014,0.018977336497824075,-0.8771041679114822,0.00256902814598146
152,-0.006600247215784908,0.01259050851014988,431451.22492621525,0.007106179108966071,-0.5629479984904737,0.0027960099700058577
153,0.0025225369716100356,0.007353994950942436,288765.9847538825,0.027348113435104175,0.7863036377051829,0.002961688051929375
154,0.003130724732986813,0.005653565065056781,511561.79170722404,0.009053079559726286,-0.756530862061499,0.0018352697712410368
155,-0.006943514180263679,0.00994566431482514,658354.1373324725,0.02021626630593565,0.2592514365283367,0.0020845906337475352
156,0.018857745111447565,0.01068676239703518,335428.4195344305,0.01658479584994695,-0.5729772637579498,0.0034886019419519943
157,0.004938329209117875,0.024590867775300465,406599.23501714255,0.02893077434565692,0.2117336950237767,0.002179580889319137
158,-0.011713034972026486,0.00907927092158399,575381.9369681273,0.009418490075293133,-0.2337916663115358,0.0025875252900639948
159,0.006765536086338297,0.004349106352576583,681813.6078984104,0.023908699078019596,-0.7966462071380163,0.0028705507172005116
160,-0.009546816702273215,0.011365053587471929,276021.5281686603,0.011602025926512992,0.16495013510821277,0.0026429313324226435
161,0.008070846037424521,0.0003732001877318411,474682.2893876076,0.014888947876712149,0.366085494169172,0.0018718308297335062
162,0.011785955790074042,0.009540216086978671,542469.6233479287,0.016352002275401022,0.36054523793160564,0.0019661161571860805
163,-0.008006823183517104,0.010080126411475803,484691.5414056728,0.04092098571617909,0.27406881814541917,0.0027776404379759425
164,0.009833761292443219,0.013973001914726058,128481.18996843696,0.02550556932826232,0.00044956187109157497,0.0027760028599347264
165,0.004327809269364983,0.014868111247139236,575163.5013963158,0.012326525140618355,0.03894523371865133,0.0031682325990194616
166,0.0084206015999449,0.007482151905461413,727900.4526635966,0.00875344311667006,0.2712802196159192,0.0025510969833098386
167,0.019167929826539472,0.009246929926850335,517499.2626754255,0.015043512471206595,0.3805187234932821,0.002596605613592055
168,-0.002253881160028705,0.006169395846946646,345334.0920058605,0.027168795348194517,0.30975347766277017,0.0015537666332155532
169,-0.007337361643574896,0.004359687225961531,423030.91304535756,0.0010791507441507454,0.17389112982690347,0.0014188504889280985
170,-0.008695144296255232,0.011549473896903173,765486.9601483389,0.01858415580705662,-0.6883220303917632,0.0027806306743514944
171,-0.007958102849654383,0.003632072257017004,636494.3811290838,0.03770641872462674,-0.5787669230142765,0.001425814931983625
172,-0.000571017094141042,0.007926865497140684,596003.9927576494,0.008660536640321959,-0.4795519579293033,0.001979298996883138
173,0.003611519748166439,0.005024130200503813,553461.8875301564,0.02080385038763655,0.8393233141750045,0.0033790232409712908
174,0.0029669079933001908,0.012748415931451299,400829.4331713541,0.04203309815257758,0.518790183593933,0.003220570292345089
175,0.008471832490360239,0.01900715049633244,469914.32290163473,0.026321516296907727,0.10573363907375644,0.0023017888307971836
176,0.0003300189187790702,0.0034920600859833437,488311.5896482226,0.021259238204854553,-0.49588614291190636,0.00170386042016629
177,0.01473534077157317,0.0007349075855121543,582436.1474096666,0.025066364549090028,-0.7782169535116576,0.0018766210896564953
178,-0.0024465683323795606,0.009375565573249664,726337.8341400356,0.015991346649902975,0.7975184519599494,0.002867660141055615
179,0.027401691665896188,0.010078488979788792,667750.7205189692,0.0329963128530344,0.7853320316458341,0.0019635007225538344
180,0.006456673477650062,0.01109329653378649,287092.3466305939,0.016006699770997883,-0.7786088086086169,0.001441717606989736
181,-0.008371575564162825,0.007768397423828276,533599.2453351573,0.0004081839126402302,0.5944333321929922,0.003215774756407974
182,-0.010508924980611123,0.008996803505872841,610514.5017751845,0.016086968960595402,-0.10670986138017469,0.002181600139129281
183,0.005024724152431853,0.011837552052703012,592829.0495216954,0.010332654701232966,-0.35206613433891976,0.0014227441790082536
184,-0.0020346278532585088,0.015202154463224194,405614.9354918871,0.017188059878025706,0.4782090724174144,0.002478940188932631
185,0.00734000494092092,0.00022475614840858534,937116.3823652542,0.017409159409193693,0.22865908212146113,0.0029712184131925083
186,0.004932376245735448,0.008155302804842689,308437.31565033214,0.03197423199804907,0.5600602151866747,0.0009923269352122394
187,-0.0005282891265687278,0.011069043969705317,337521.7330000925,0.026952927266643854,-0.8513422787341258,0.0017995460866470653
188,-0.008267937180684049,0.00541011947694632,535039.2621892365,0.022632654875753964,-0.36282596008508716,0.001753316632411588
189,-0.014948472246858645,0.0186558481588365,817520.458244578,0.01997054588667405,-0.3613662991665285,0.0024522871657834764
190,-0.004265149520670211,0.006822950598856315,374570.77239437436,0.009411419911420056,-0.340493815424469,0.002632008322859858
191,0.008763987943234724,0.009793536564963587,460125.74515295116,0.001811752376656775,0.004959745287610895,0.0014485260887205146
192,0.0023409374413020396,0.012780110484211455,661594.050952354,0.021131600113927833,-0.43397239383810526,0.000507248824093975
193,-0.01225738778711988,0.0070435760559905275,497320.67676684,0.02794641203573659,-0.1112327798249606,0.003031798754599401
194,0.00193180925851182,0.0007671347609779153,449809.42182045564,0.018916661167554107,-0.2644448137691684,0.0008800547294227873
195,0.0040531737972883675,0.007856727365417334,584844.935283008,0.014651456772132997,0.4705920960410226,0.002271184205043877
196,-0.00863857436201133,0.015147202779635202,540877.698534439,0.024645021652142125,0.2070015913501002,0.0018680191012693179
197,0.0017372510594552792,0.008315524366074308,654565.8178455187,0.019166677993756532,0.3072588646346308,0.0021624439052040753
198,0.0007820871844599989,0.005767828492705108,693720.3333598045,0.036857441919739616,-0.5788322118347111,0.0036512339717068585
199,-0.01122970297830623,0.014628361047513609,546050.4590008042,0.03232728342068285,-0.3489956693462213,0.005038281613621829
200,0.003777873603482833,0.008346125519884737,543759.9088067464,0.029595080570233294,-0.9576691047758514,0.00036656258860139155
201,0.005807845263682344,0.007449195931748914,532116.6473429201,0.02757734114209904,-0.7832505854136602,0.0029839061553329238
202,0.011030512431752772,0.010747280448316548,573369.5834973932,0.00709832585548543,-0.46989153602222533,0.001843752227322354
203,0.01073802052034903,0.013853751048093938,508275.5956807196,0.026629937020525997,-0.8690725573959579,0.0030478545137125525
204,-0.01357669367957091,0.021908567658662732,499908.7276516566,0.023763259576465752,0.2052648007094049,0.0029572630761791636
205,-0.009178250399151228,0.014136180538287114,679494.0681240864,0.026064247283911636,0.9962602318476506,0.0034097448071981635
206,0.005350352672086597,0.015799199831941724,727417.4270532564,0.024926094868130525,-0.798369571869223,0.0022849649151626974
207,0.005337859509122088,0.007470169005060723,273867.0583049869,0.024527625878480657,0.6424604253385302,0.0011104235150449762
208,0.005350476863060479,0.0048706594701526185,501503.1727610854,0.047008664695495944,-0.7623675054697057,0.00292764948870962
209,0.03872731490654721,0.010311656748095616,396695.8349832148,0.01923814330048081,0.33982803759287217,0.0021179975761440642
210,0.00590890510693167,0.010535849576297981,453354.2800270892,0.029363373808293305,0.2863152061180343,0.0017661567848658677
211,0.01155565640180599,0.004607436293177014,560377.4314602982,0.015290101897359968,0.8054338696223986,0.001523776119295038
212,0.009740017634932024,0.009123527350479936,600415.7557313703,0.027906415838876722,-0.7721087726389753,0.003006335569105129
213,0.00671391251305798,0.011996588008595654,483181.03345829825,0.029393198902324554,-0.3691110678362044,0.003603369492007377
214,-0.002952692446403456,0.011801966975090401,212998.94979157957,0.02364426077135348,-0.8184404792906286,0.0008046474413003657
215,0.007789692204932674,0.012521439266921362,355243.1629135731,0.036692469423765,-0.18523334839113237,0.0026219522424789305
216,-0.0075282521453757184,0.011454823650687215,634474.950530025,0.011157239636395824,0.8231863471148897,0.0016276128145773549
217,-0.002168186067400089,0.007464956703649722,88936.03669476032,0.015127790583317778,0.5630463021237122,0.0005327276018078863
218,-0.004653635478291035,0.007430496866755784,678114.0727523,0.022123800860234896,0.4458002008906383,0.002147705820763008
219,0.0010187413938632255,0.00400524301003062,578184.4985966812,0.028808068534842222,0.06605500972540401,0.0011668622198104392
220,0.023346585666735087,0.018923875195925477,697426.4122295033,0.021794295212949334,0.7669714846710458,0.0004222467721998024
221,-0.01847265192591748,0.010067251823096465,470214.62196785596,0.03285759036510566,-0.1011164035173433,0.0012182595277754654
222,0.007062601903745134,0.00887573472102574,190789.18639656424,0.013383101290336806,-0.7006286657987235,0.0009722260820861463
223,-0.015927158711896518,0.005356039592737706,564554.3962259747,0.008594215105114456,0.6751704462415584,0.0013533131469366088
224,-0.004519318657894335,0.02467828951163889,691197.9686057512,0.023081283365365045,-0.4407233438965463,0.0006741159230463109
225,0.011089505969673662,0.004633359838885523,638708.2708270132,0.019228197238863036,-0.8927329179511039,0.0016048598913737861
226,0.0008428001909546276,0.007855760371969634,400596.27747679467,0.0254286372035822,-0.7479239386624172,0.0012867508719160274
227,-0.010577447779293061,0.012079184181430303,513014.161319397,0.019725977091334963,0.2181178323882964,0.0023756138771456573
228,-0.006953037092599683,0.01300106482872139,420074.5596830114,0.01659980209376543,0.21416392784234506,0.0025935389863983157
229,0.006995977489346758,0.01478966027607842,377110.0303715942,0.019250624282762765,-0.47963365783593104,0.002260148576778442
230,-0.007103666317171367,0.019038042538846316,643308.2856769776,0.02028848894793185,0.45436029589195814,0.001764555542126491
231,0.002364585895819749,0.012530788277303561,320370.1533102257,0.016950187001516695,0.5472803107990687,0.0017375724043076854
232,0.0006557183990381378,0.0047198460001666625,365927.5354127581,0.01796867953676572,0.8410052522672364,0.0011629250125886345
233,-0.006316003476058172,0.008715274374391093,334396.1549791422,0.015964066630130898,0.16987499735647393,0.0011870053405900632
234,0.021639440893253255,0.011539161862569425,276462.871505143,0.028566651198694067,0.5588467282951457,0.0027036038680787362
235,0.006539190223180112,0.020341130207529118,521962.1437763905,0.021940210045057994,0.5061993595432674,0.00024029740134953585
236,-0.020051425866576073,0.0030109726078785147,674225.4572722964,0.04256752472168766,-0.48438190306561424,0.0019192750616870576
237,0.0020645431476942764,0.01601288252612614,472268.48656321014,0.02160704551278462,-0.3795481441246813,0.001676470938438799
238,-0.00641786464768388,0.010899571847732084,274137.82991537504,0.014491425296713382,-0.04303520849425713,0.0025991321013748925
239,0.00872433334796224,0.014189152676147404,625991.6809613041,0.04670675374863065,-0.961922064941503,0.0005749880165776494
240,-0.007725207384327006,0.00949002641682034,752855.2631052458,0.024136263777143355,-0.40520445368455293,0.0020124807054859397
241,-0.0009473644146689902,0.005787836849368368,403063.6513780108,0.029901247868928168,-0.05223425331152409,0.002342984341359107
242,0.005249872789804572,0.01375436389700666,428216.85999234224,0.025921029832024916,-0.7838614094377125,9.526878137600505e-05
243,0.008857551941701215,0.013272155135528107,577349.0945125092,0.026230110292977487,-0.7474482244497491,0.0009256720271382628
