time,position
109,0.5924079940592246
110,-0.5207463051740456
111,-2.0354884557373083
112,-1.2764084227712347
113,0.3599209334926614
114,1.9906746891214444
115,-0.02194641204079708
116,1.3128772943002895
117,-1.056955166969322
118,-0.6476387987427918
119,-2.340284455058154
120,0.3696474359562984
121,-0.8936247191695585
122,0.5991010130830774
123,-0.5023161010016723
124,2.021813005135027
125,1.7932016464713076
126,-2.3033707323524153
127,0.5912108179569687
128,-0.743298152201003
129,0.6468865558139618
130,-1.3437466219039276
131,1.4412338864439933
132,1.0306922990973513
133,-1.4137522898869752
134,-0.18131062086756747
135,0.16239605925478376
136,0.7193182829335186
137,-0.011948122404462046
138,0.7863721867800723
139,-0.07076599460925197
140,0.6117722850753671
141,-1.3678651343542365
142,-0.025991547218362124
143,1.1501226303845546
144,1.411087311506997
145,0.17303963494566998
146,-0.09913512886764737
147,1.3680343026182376
148,-0.1009283757370161
149,1.1445271554393028
150,-0.10664332313487167
151,0.03999857325288618
152,-1.104718373163611
153,-1.249282557197003
154,0.978129457799822
155,1.7228190754418575
156,0.10571251953339482
157,-0.1661915067610887
158,1.0226415775339144
159,0.337364999147799
160,-2.3983225856271844
161,0.9936723444619623
162,-1.3369042632083121
163,-0.011720333612795104
164,-0.4414864148153539
165,-0.6406585761373368
166,0.046937551254806635
167,0.8936275374955971
168,0.03132111301107029
169,1.4098947600536296
170,1.5340008781807577
171,1.5248709712594537
172,-0.05584741281257644
173,-0.47821786893910206
174,-0.03369752420470249
175,1.1253221724456601
176,1.065363441838927
177,-2.59520767837531
178,0.30584927395836853
179,-2.368012449527023
180,-0.019068258767330027
181,-0.5290036805286251
182,-0.8369198285056192
183,0.8492556391503083
184,-0.6472860934039172
185,-0.00950464817839822
186,-0.9323678520261135
187,0.07372189068492384
188,0.9597304129182669
189,-0.877876687480775
190,0.6399365138322546
191,0.05648624420889385
192,0.047319738044005334
193,-0.3504078504719732
194,0.7734072127086142
195,0.6709178094379237
196,-0.13343483621894262
197,0.20267828978088864
198,0.7429761612210898
199,0.5415192168876364
200,-0.30663667405374767
201,1.1657078411024464
202,0.8641378186458483
203,2.11123901880055
204,-1.5695694210872009
205,0.7019856393161558
206,1.1520895502500963
207,1.0051671115928569
208,-0.25271305688125084
209,-1.3631565978153755
210,1.5396546108341644
211,-0.4817441103815911
212,-0.29544488598206675
213,2.0665487944844614
214,-1.2731142002252251
215,0.8188879602852079
216,-0.7537876549710454
217,-0.7757328233539635
218,0.16765272872436976
219,0.6763747989282559
220,0.9502007052250931
221,1.0814731705302643
222,-0.7065875992208266
223,-1.1435269405021082
224,-0.3426438973272292
225,0.3474786580484292
226,-0.20563814231104197
227,-3.6315388139245934
228,-1.8271798244861772
229,-0.24047310463037955
230,0.8552008529195595
231,-0.9046467079195223
232,0.7330711449650656
233,-1.4961036624755475
234,0.2555685212927414
235,0.2628520426734156
236,0.4687389483466597
237,-1.0082814750945666
238,-1.5476330577994981
239,0.7260519247168118
240,-1.5261587117482096
241,-0.7709096944905972
242,1.3916826251599712
243,0.16988894821662937
244,0.3687539918164805
245,0.6247357392366756
246,0.5891196582113375
247,-0.02128316513627655
248,-0.9014217104970028
249,2.6840578153676145
250,-0.2926347126954538
251,0.3310465109707287
252,0.4401391655124981
253,-0.532950458237274
254,-0.42568896440516857
255,1.4882327174977978
256,-0.7389775096119601
257,0.41242984562764806
258,0.8958539015207245
259,-0.2141425889163906
260,-0.09388393144107926
261,0.9569051470359277
262,-0.13734947186696744
263,-2.0772082697477843
264,1.503883345208916
265,-0.9754754799026959
266,0.21547675941942995
267,-1.3177783133341665
268,-0.5108793532890157
269,-0.4364858963884006
270,0.17417109428916483
271,-0.877132269466377
272,1.982834634914577
273,0.02453214559621642
274,0.881041819101472
275,-0.00885440878909263
276,0.9972680896576924
277,-2.100650019459789
278,-0.7047455009416888
279,-0.521795922527623
280,-0.5298854990344523
281,0.5186778375428804
282,0.5871649728645045
283,-0.0740514820774309
284,-0.049296378143422706
285,2.440511662070256
286,0.32459344420121894
287,-2.2252072689576394
288,0.7701123988840637
289,0.5594652200729083
290,1.159344911644286
291,0.598398228196772
292,-0.9047546173048469
293,0.8900045534343876
294,0.09930595574681775
295,1.046164314479543
296,1.5478990468371294
297,-0.12186626267087167
298,0.8757969662404301
299,1.033653479491662
300,0.15874986779630665
301,1.9580902302447032
302,1.0455433583853495
303,-0.5853880114235592
304,0.26007935181505776
305,0.860168903002055
306,1.9200894204264596
307,0.620856589632886
308,0.2894601201412662
309,1.263814336471972
310,-0.21945425881144412
311,-0.9899821050385258
312,0.7037563582281527
313,-0.37816825825797823
314,2.715768937120417
315,0.25296993406175927
316,0.7098689877978293
317,-0.6283250962122063
318,1.264600422831725
319,-0.026949056430858147
320,-0.12453638783043824
321,-0.10052211116378068
322,-1.2914042999613287
323,-0.2505266205151484
324,0.5461658002913381
325,-1.5453862394374178
326,1.0216690239970856
327,-0.26833845412812374
328,0.24472673415126056
329,-2.234014396540082
330,0.22498706065738258
331,-1.0431468822575594
332,-0.3514583649709178
333,-1.5674655425170778
334,-0.8818815631620925
335,-0.16355831477446467
336,-0.27175242338782746
337,0.8845303504876559
338,-1.8680711243248798
339,-0.051369295500899935
340,-0.09908262343365247
341,-0.45780706371817886
342,-0.9132058870311172
343,1.102177082179796
344,2.047713565966319
345,-1.7140611909622818
346,-0.9241849887163102
347,-1.0043605376647147
348,-0.28152170136410787
349,1.2558456732241978
350,0.5276704722747589
351,-0.15385257293782761
352,0.016362561623623935
353,-0.31901265398394807
354,0.7386468299632599
355,0.8603351285740004
356,0.5912979153138777
357,-2.1965412886287603
358,0.013140757256196
359,-0.18653570035765416
360,0.9913036125744031
361,0.23910654628952047
362,0.5567385429323939
363,-0.49529704617043785
364,0.9393983789380939
365,1.2338147298388065
366,-1.6269913775001823
367,-1.296189020088053
368,0.7624536971191908
369,-0.17239229472824294
370,1.0287136866310302
371,0.24182079418764837
372,0.6928677138560301
373,-0.7472373797356012
374,0.33979384202687707
375,0.3426318965414549
376,-0.6888939996592579
377,1.0016934767752033
378,-1.895321639816814
379,0.20770703659525896
380,-1.2940773395031906
381,-1.022301641755062
382,0.9859868882962404
383,-1.0999248365507592
384,-1.1421390046271171
385,0.5803222067106972
386,-1.1107840840217897
387,1.0182095268905322
388,0.6446051820286461
389,-0.7776438623672993
390,0.9803756821930572
391,-1.93856915102177
392,0.4724913814655786
393,-1.24623152424569
394,-0.5232994128655081
395,-0.45870993330102644
396,1.281397318018119
397,-0.5012792585178952
398,-0.07861939773549045
399,-0.438173473412802
400,-0.9826401468058404
401,-1.0303012453394367
402,0.3087283275309056
403,-0.026388953724031078
404,0.7625165805395263
405,-0.242063442694717
406,-0.20965887659750343
407,0.7657529400777828
408,-0.37210759100509616
409,-1.4395903984210534
410,0.8475469888901869
411,-0.6771410211975261
412,0.06688656002678375
413,-0.6265137559979094
414,-0.972501718348895
415,-1.8987217263414953
416,0.33916565513151375
417,-3.3939145131666386
418,1.2983447761622686
419,1.0320160935408762
420,-0.9095022020204969
421,1.588252910067787
422,2.0607991929342138
423,-0.2733164712061782
424,0.41097044051906834
425,0.13626963452988514
426,1.5136159813466097
427,-1.3926323445526287
428,-0.22736957270035735
429,0.9193978580606846
430,0.8135338751954009
431,-0.042808178221491515
432,1.392311072969409
433,0.2334783283108019
434,0.11370018338252715
435,0.6970430238556783
436,-0.06089532192586181
437,0.050261566515888735
438,-0.7872919957989238
439,2.93340299321105
440,-0.47341287616458777
441,0.7292444504683356
442,1.9087238494258025
443,-1.3428198638455477
444,0.6111745622427399
445,0.02316270146960744
446,1.7947316088815726
447,-0.9092111139264698
448,-0.7522547410609043
449,-0.04990816754011691
450,-0.4935143899095874
451,-0.45927761990784854
452,2.028429322825821
453,0.12704270182284674
454,-0.7846854334977956
455,-0.3900167506972908
456,0.4048915593501826
457,0.3373675847311273
458,-0.5772637504160483
459,-1.6280316913603199
460,-0.05054025945020642
461,-0.07759492537296994
462,-0.6461302210995893
463,1.2797797660658214
464,0.5745779008502121
465,0.134818364901707
466,-0.3607112925300729
467,1.7330286234787105
468,-1.1544728408541798
469,-0.49659606393840017
470,-0.4523680846384656
471,0.29896061338695956
472,0.6608848303744691
473,-1.3365746189699195
474,-0.6846100246542929
475,0.4476443930767144
476,-0.6651466062961522
477,-0.4017760866629911
478,0.17264470216994066
479,-0.9799254806899371
480,0.27761132271270067
481,0.6125598367358283
482,0.0383867787158305
483,1.42538381510038
484,0.7254225120630693
485,-0.040921732195028815
486,-0.3214247823314691
487,1.7547192396056979
488,-0.6614571037576252
489,-0.27217255571590976
490,-0.40981669537613025
491,0.39780338976584284
492,2.255156294513093
493,0.2466727099088533
494,-0.3220740593245931
495,0.18867157267344742
496,-1.3128586084520446
497,-0.18778440761907225
498,1.7040842891250483
499,0.6619899979639446
500,1.2309673207376572
501,1.0133464050919923
502,-0.7087996258703197
503,1.911988238197481
504,-1.7760485451267083
505,0.3324973885616917
506,-2.059650060768275
507,-1.713307612549941
508,0.9355651508412061
509,-0.6913327725360816
510,1.2448855777355154
511,-2.17436744544711
512,-0.0885082005203403
513,-1.2159424583578533
514,-0.3285213175002129
515,1.5483486153175423
516,1.7918022135289084
517,0.5129289152497527
518,-1.5946196134478658
519,-1.206684885774259
520,0.16005496213327775
521,-0.8059089045297965
522,0.6579725382621514
523,1.675925126683353
524,-0.9826698940239706
525,-0.8950615597585706
526,-1.1804351796552772
527,-0.2542589257842513
528,0.05222747986488646
529,0.02158148298189201
530,0.8976852872972408
531,0.3929716130968187
532,-0.058714151692114774
533,0.04091540848459943
534,0.08551211647711326
535,-0.05780402279104526
536,-0.6771146653323321
537,-1.2030706388642263
538,0.14227714855962237
539,-0.49930022210257746
540,0.5251039194402141
541,0.07198268039785578
542,0.014914449555408965
543,0.9844737070657563
544,-1.4046116711553498
545,1.7692491477211685
546,-2.184979531188523
547,1.4507956952925893
548,0.20083699737628294
549,-0.5240435723161917
550,-1.471636368758455
551,-0.5994896290314258
552,-0.16367705785055855
553,0.19491805355516365
554,1.4455973886144045
555,0.07341419921499605
556,0.3196540248447561
557,0.3501137923153502
558,-0.327537667342518
559,-0.19220692587564434
560,-0.10695245040855487
561,0.6264546092010871
562,-0.9129287503676835
563,-0.5065771122585153
564,0.35633922704478616
565,-1.0764835059062374
566,0.11365018731385725
567,-0.5456775635691046
568,0.5052862299320218
569,1.3738229827901292
570,-0.5446271920694887
571,0.7577008413002029
572,0.20060318533111612
573,-0.383820551282421
574,0.0066317298450791675
575,1.2979568402350443
576,-0.17181983609253446
577,1.309107520853025
578,-0.11996649910854745
579,-1.4124271344499437
580,-0.14674037770323425
581,-1.4903056851445495
582,-0.3177120945050217
583,-0.35611840100313386
584,1.8168556579078619
585,1.6093676409173772
586,0.08539778307506013
587,1.2113564314706875
588,-0.3977424900256608
589,-1.42724395192426
590,0.5278265527475743
591,0.36138272780148734
592,-0.9375295579981454
593,-0.8933026096470915
594,0.9395667638923093
595,-1.6835300029732756
596,0.558181075720592
597,-0.31447579714717494
598,0.5595636067300971
599,0.9883057272907039
600,-0.8743238146756549
601,-1.1401724817996037
602,1.466286421296742
603,-0.0571863940234866
604,0.32774783605321584
605,0.9107707034518423
606,-0.9612880262813764
607,0.9019618736923466
608,0.6401532060450424
609,1.470022865149113
610,1.452582979314106
611,0.06343653348206803
612,0.7530561766231938
613,0.0445512046377328
614,0.14524415559888912
615,-1.1288591772622074
616,-0.22449516627269733
617,-1.794765201217523
618,-0.13748046290083257
619,1.320042761351565
620,0.7779292517363771
621,0.11224813784000155
622,-0.20204485693889312
623,-0.5403199550085914
624,-0.9185101154764166
625,0.8186689181296432
626,-1.535033917288267
627,-1.5580090741122514
628,0.9043578129400122
629,0.20785310171419247
630,0.04482529880322086
631,0.20706058402973496
632,2.0100857128000706
633,0.05603882167554106
634,0.2932905387982516
635,2.058058035261152
636,-0.0635911926465405
637,1.7263179432912916
638,-2.107012101708257
639,-1.1618801633497293
640,-0.6679719180899266
641,0.5839917869430012
642,1.7739904229535686
643,-0.5908192120306093
644,0.9782524184030041
645,2.237225074435425
646,1.564760673525323
647,-0.4038733993713496
648,0.8685628406910686
649,0.3394066799311783
650,-0.6594510997069812
651,0.42729311495313366
652,-0.47380990226578573
653,0.1243536491714303
654,-1.378397710917807
655,-1.7629309869053835
656,-0.28653689279578987
657,0.3181415619717168
658,-1.1278636815703542
659,0.5262952543866487
660,0.04274951253058462
661,0.6502516881832844
662,0.9456385553589497
663,1.343576642959254
664,0.603272060870603
665,-0.2952643409458324
666,0.1888627540922593
667,2.329180931171699
668,0.9854647118321944
669,0.07153606466141907
670,-0.1505338060405222
671,-0.5982393666365248
672,-1.1871985525903455
673,1.7081133699000803
674,0.4784990480150475
675,-1.2688541498513248
676,-0.12533859070496095
677,1.2704884676940897
678,-0.4469401575708996
679,-0.8144866668290092
680,0.35676879033948194
681,0.658150383183418
682,-0.4456828998135932
683,-0.5995385854084844
684,0.46058711711400147
685,-1.1248453264248777
686,-0.5382019630245728
687,-0.12035924809622434
688,0.7390320529073869
689,-0.4276730854639729
690,0.5632869049893106
691,1.1660350062492533
692,-0.5064380440082715
693,3.222928442485552
694,1.419578908421003
695,0.27245330129251044
696,-0.18178652210896099
697,-0.5553198855420727
698,1.6612700122551969
699,0.21049970632690523
700,-1.4388192975266572
701,-1.7121217323324869
702,0.11244165936058015
703,0.13444536981641278
704,-0.9169707681837791
705,-1.5144368208512182
706,-1.963088896052824
707,-0.759330071178843
708,-0.36274805494336826
709,0.6917712354296518
710,-0.13033395895020516
711,1.0639872285115697
712,0.6050714960106854
713,0.5132300608432764
714,0.9792486442999725
715,-1.386694564496144
716,-0.5362438508044911
717,2.401414527348319
718,-1.9062270916431399
719,-0.2977925380653792
720,0.47614866241373394
721,-1.8769369758266783
722,-0.7526803316894867
723,1.9959963233183722
724,0.17044048766748704
725,-0.5744524016847867
726,0.21047016236064578
727,-0.5763586601396682
728,1.712521584688931
729,-0.9910270131750296
730,-0.5227921702426667
731,-1.4922217293812792
732,-0.2954451747198853
733,-0.1745657874593428
734,1.195640663895099
735,-1.016731169875682
736,0.4836285079685815
737,0.08672712931790558
738,-1.8925048721760847
739,-0.7253006995189046
740,-0.7650618980701405
741,1.683039410409491
742,0.5457268756510927
743,0.1446703735414844
744,-4.295390984068005
745,-1.9082694054787963
746,0.7277880319388403
747,0.7820427926063386
748,-0.7422482041294207
749,0.027678210785772997
750,-0.04323651553780507
751,0.16944592168131462
752,-0.3720045329259186
753,0.8153684144557024
754,1.106109708685766
755,-0.9596163799920179
756,-1.194372631735432
757,-0.7961142313102315
758,0.048718018890739796
759,0.3556312405806751
760,0.7884500050066416
761,0.9714218861273929
762,0.3624486088378581
763,0.2295918261506412
764,1.6488955071910214
765,0.005000038520967509
766,0.5900468298515722
767,0.3202546466164826
768,-0.17318640975113903
769,-0.1665877659319043
770,1.321956767034698
771,-0.09023030631448017
772,-0.35266915733876925
773,-0.7370557319215395
774,0.42253542485503404
775,-0.5121380316355079
776,0.33179448884949
777,0.17772374001361152
778,-0.4273880186876774
779,-1.3955842275671968
780,-1.0292243106762282
781,-0.8718715217859946
782,-1.0040299614634651
783,0.4552678239191911
784,2.129175346673865
785,-0.5109900751829243
786,-0.3842746794759349
787,-0.5845825474863806
788,0.8576767606296185
789,0.4263568603933808
790,-0.01662742215549779
791,-1.2131114675502805
792,-0.9677623402476818
793,0.175293575558127
794,0.2232872904239352
795,-0.016109291965730677
796,0.6649271272603037
797,-1.222577369642008
798,0.30358987715996166
799,0.24798632209671595
800,-0.9579392186700786
801,-0.6048997216024528
802,0.6931294756894736
803,-1.1385916481500766
804,2.4637710699206323
805,0.5557616008917531
806,-0.05733681064805579
807,-0.2521523343715766
808,0.7882014986419505
809,-0.41134953159634297
810,-0.3703162580110625
811,1.4525882747837169
812,-0.4715589948654349
813,0.13608134850539483
814,-0.7602120759470232
815,0.2590404774877085
816,0.5806144344400543
817,1.6828955091918187
818,-0.9373488899726081
819,-1.4478742042952126
820,-0.2667906037820293
821,-0.617113990686085
822,-0.015447038554092914
823,0.5219883258647884
824,2.2650230758235406
825,-0.45148535725444394
826,-2.210403687552938
827,-0.23797664950770195
828,0.35052766472329633
829,-0.969630740060414
830,0.23368245291461717
831,0.13748153534490656
832,0.2598517439989192
833,0.7913219541298575
834,-0.08269128433666949
835,0.5475376565061594
836,-1.7989611472303169
837,-0.9623792917926665
838,-0.34153433092605945
839,-1.0051291400162774
840,0.0065960021115937075
841,-0.3437432975774038
842,-0.45513398957897927
843,0.8838047968929744
844,0.08382179131462222
845,-1.0837099026575594
846,-0.603322384678903
847,0.7532204169392545
848,0.19970935621897654
849,1.1959401646844683
850,0.8465662441054618
851,-0.3890669288983542
852,1.4355084489081587
853,1.5178153241992565
854,-1.7854195573178386
855,0.031780820091937584
856,-0.5498394904760293
857,-0.2604757996175435
858,-0.816150805071546
859,-0.9414208822764755
860,0.9011732395322491
861,-1.1680615595667678
862,0.09335456674002232
863,-1.3491370897051602
864,1.2694058119351064
865,0.03003385471678399
866,0.7452921846797594
867,0.1951057812000286
868,-0.253244157241511
869,0.06837090091503795
870,1.5073334195197698
871,-0.8974266608988074
872,-2.5493489424516906
873,-0.7868647145115434
874,-1.2090874636713924
875,0.9680144644989284
876,-0.17572929582468289
877,0.8274510840494327
878,0.03189158213633484
879,0.008676041825569447
880,0.16394495332669184
881,1.4800242857996868
882,0.1865275744272816
883,1.1091698497800984
884,1.0451638684171778
885,-0.1632915814158226
886,-0.073934516802062
887,-0.3778026658332774
888,1.2831772257784435
889,-0.9410620165179995
890,-0.7229917281109741
891,-0.2762440351748786
892,-1.1481523301513525
893,-0.5912947837090388
894,1.1360661922473547
895,0.6514056481734375
896,-0.4207401948519687
897,0.802828911919192
898,2.0819080686779188
899,0.3131118928619725
900,1.420359459433266
901,0.8515888167970365
902,-0.2944369684856497
903,0.1972979697141192
904,0.5262824669744303
905,-0.7449697436721131
906,-2.6092486553441994
907,-0.8340755628790394
908,-2.15814094845207
909,-0.7514534266412563
910,-1.707444546247452
911,0.880108704075035
912,-1.182597500733714
913,0.544108088953219
914,0.766602063173473
915,0.7015087736901845
916,-1.868336184064571
917,1.1226443954021927
918,0.4203383660514723
919,0.804265741202434
920,1.8298762692036845
921,0.7943321371067336
922,-1.1826526309494467
923,0.653283440848822
924,-1.5036168937789685
925,-0.06296561883770217
926,-0.5032287997801623
927,0.010150540361517989
928,-1.509542171788006
929,-1.3943790763682253
930,-0.44935241501911805
931,-0.2225231073846421
932,-0.42579507888138557
933,1.450452498019211
934,0.4236421244576275
935,0.3961914597593817
936,-0.3823123413620135
937,-1.3918318396805016
938,-0.0041207848409732205
939,1.8072699661499456
940,0.22437962788415367
941,1.1131924272352265
942,1.239390887049524
943,0.5595412589480128
944,0.22027397173403565
945,-0.9877314807096718
946,-0.20844714154477345
947,-0.36089523618759634
948,0.3299955574461472
949,-1.414066607465185
950,-0.5372906956517869
951,0.4040158901164076
952,-0.702114819599337
953,-0.9156097537837007
954,-0.7914150554805213
955,-0.27240937909901214
956,-2.3806915877657264
957,-0.7461590126612023
958,0.9527532116769146
959,0.3238785804065378
960,0.4200385782300203
961,-1.827691165913866
962,-0.4141989780558756
963,-0.11587905256127012
964,0.46436160981294045
965,1.1108555178954838
966,0.954725915800212
967,-0.5853749669729283
968,-0.5624822045580431
969,1.412015989061333
970,-0.3600705822869438
971,-1.0825947010870527
972,-0.20713185800304348
973,1.3493597892858187
974,-0.904871176840103
975,-0.42887985977369414
976,-0.8635108991425827
977,0.9563943287256699
978,0.2878540634496664
979,0.9258802443604819
980,1.565018881555325
981,-1.5121017789772726
982,-0.7591513723595318
983,-0.4335219167928854
984,0.06883835962394697
985,0.5058976077990592
986,-0.4914536275506701
987,-0.6919415286215027
988,0.9566594322218186
989,0.5460975203249576
990,0.31588178134923645
991,-2.1457589634478573
992,1.2066764984690554
993,0.1839691409859881
994,-0.16197918395613323
995,-0.8193326416751663
996,-0.6329143860556832
997,-0.8909140895579467
998,-1.9975748748588429
999,-0.8175218009108549
1000,-1.5990378970831776
1001,-0.060467301215674056
1002,-1.150760867041918
1003,0.7299340891115974
1004,-1.6643206918519255
1005,1.1947449491979394
1006,0.8366148966095085
1007,-1.0662357196170114
1008,-0.09426714775310355
1009,-0.8543778381951285
1010,0.5785993455076794
1011,1.7998568231535093
1012,1.1810640111068202
1013,-0.6877281219473708
1014,0.11463461486102935
1015,1.52226232390289
1016,0.52427076573835
1017,1.0101127298885981
1018,0.6512285517574312
1019,0.07625823962375397
1020,-0.06946553474850989
1021,-1.2109039020835537
1022,-0.7658146999402815
1023,-0.9018049802055758
1024,-0.35134637394460094
1025,0.09954802211869346
1026,-0.1079341006313043
1027,0.21586380631858418
1028,0.6642352057132971
1029,-0.4155856754567791
1030,0.7379966371758337
1031,1.1381668841565056
1032,0.41514856566103114
1033,-0.5445277372903362
1034,0.9466778881396078
1035,0.4826481102242441
1036,0.6188242912507556
1037,1.5351714939530958
1038,0.7094426834680236
1039,1.5742710534897248
1040,-0.14849720022796464
1041,-0.43142871386001014
1042,1.1489290692231806
1043,-0.9857460715558927
1044,1.8884093903045505
1045,1.301907380846748
1046,0.08761502161995985
1047,1.201273634703977
1048,0.6623333282439029
1049,-1.2900317859172106
1050,-0.8162911585354273
1051,0.2857472628161063
1052,0.159543580779141
1053,1.308128592853521
1054,0.30205750732747416
1055,-1.2687180485683893
1056,-0.5453276457262277
1057,0.7430637392688018
1058,-1.8226155943267457
1059,-1.411358893691444
1060,-0.3726548464627804
1061,0.9267152770361986
1062,-0.21674809173430795
1063,0.46093263546890734
1064,0.004814950511856435
1065,-0.14085208804392002
1066,-0.6537865637126828
1067,0.8398256313139335
1068,-1.2542678837424317
1069,-0.23365708440987124
1070,1.1461293380267263
1071,-0.7642458974731082
1072,-1.556337349959004
1073,-2.116827556786849
1074,0.6662746059520257
1075,0.7336156117894442
1076,-0.3442302206219463
1077,-1.2710283559103708
1078,-0.1460970392808999
1079,1.178094468360996
1080,-1.2692969162923597
1081,1.0581744196723553
1082,-1.6952290066195084
1083,-1.1369836600381473
1084,0.1092770097505214
1085,0.947652533715104
1086,1.4716427030531134
1087,0.9917565188134948
1088,1.5522649143548657
1089,0.18206048792960433
1090,-0.6215879336540222
1091,1.1840863691239818
1092,1.3635040196975414
1093,0.9308230597575895
1094,0.6125606837741009
1095,1.3919716568452027
1096,0.3419711551264461
1097,-0.02053121580920528
1098,0.7255214659988233
1099,0.4775796714015687
1100,0.8852911216680753
1101,-0.13193633077317146
1102,0.9092503141649018
1103,0.8576164654762617
1104,0.21334927601139675
1105,-0.7503013110457183
1106,1.240624318590945
1107,-1.209657461008429
1108,-0.9577057727840447
1109,0.16802284762738695
1110,-2.5078995007056726
1111,1.5429593341734984
1112,0.014692239452757739
1113,1.5394832426265759
1114,1.804033599559732
1115,-0.15483134139670418
1116,1.3487510541504837
1117,-1.0601114271902472
1118,0.43329712221373007
1119,-0.47338964973842107
1120,0.6964859017969477
1121,0.8825735070751166
1122,-0.1599079012476464
1123,0.5448213391197966
1124,0.9447063028922025
1125,0.18782013528294925
1126,2.539040318546948
1127,-0.1371386241065427
1128,1.6558562782703319
1129,1.145391266665531
1130,-1.8598954450114482
1131,1.4929734079290904
1132,1.0739449929787475
1133,0.11414591877328002
1134,0.3688734894074934
1135,0.4927909283872339
1136,1.375308643403814
1137,-0.4130765341917451
1138,1.5860024210129813
1139,-1.0840587365062233
1140,-1.7601334681667216
1141,0.5934858217663035
1142,1.2590261912760499
1143,-0.1795833807498122
1144,-2.2642186390825274
1145,-1.4909403095192553
1146,0.43628383826505956
1147,-0.010054952182778205
1148,1.284280450983013
1149,0.0729243963262389
1150,-0.7405882922742913
1151,0.3090811241147051
1152,1.0156120592607458
1153,1.351234430541888
1154,-0.11100935825912285
1155,0.06742419563284036
1156,0.7792719316516894
1157,-0.74860833418581
1158,0.7367734085016518
1159,-0.23204068133051292
1160,-0.07557570432624088
1161,0.002676405258312356
1162,0.12958989302698698
1163,1.9137838801008675
1164,-0.46898167559074266
1165,-0.41749396463830735
1166,1.4467375901478636
1167,0.4446908452947668
1168,0.7675557100658992
1169,-1.0302505115816094
1170,0.24643417881419946
1171,0.8103757466311502
1172,-0.6743696295696282
1173,0.6284928614393884
1174,-0.20439751978980497
1175,-0.6454207915307477
1176,1.0131914429039872
1177,1.1379131274864942
1178,0.1287288889106931
1179,0.45070439526888406
1180,1.324589076502093
1181,-0.3954870583981169
1182,0.3485815673533345
1183,-0.38634345319739194
1184,-1.0184579989092144
1185,-0.39464780228399626
1186,-1.124943555534476
1187,0.42555598869187133
1188,-0.7721802450624601
1189,-1.3970537329926653
1190,0.7427068457256457
1191,0.6776728700934422
1192,-0.33026499949790317
1193,0.7032017113403753
1194,-0.8060959403123713
1195,-0.37231643692114397
1196,0.4073301441379906
1197,1.0338018213867068
1198,-0.38243935720973443
1199,-0.5959097689345687
1200,0.9825070386222116
1201,0.6126864178143371
1202,0.1487235001567928
1203,1.1811188482232942
1204,1.9470055144780674
1205,0.36591677852830246
1206,-0.5898717668656641
1207,0.49730910653752597
1208,-0.8199338865528
1209,1.242162766179297
1210,-0.7016494338294175
1211,-0.1931404259034415
1212,-0.8376764317433871
1213,0.18217326577086526
