time,liquidity_stress
111,0.37266815068601433
112,0.5129811031185572
113,0.22980179292222952
114,0.37601526763708387
115,0.9769289956743745
116,0.2741483270357612
117,0.4232372174699141
118,0.3332565442942538
119,0.47662599920933263
120,0.337016331373004
121,0.4513513753415134
122,0.3562905929700214
123,0.7110255632739649
124,0.5163274075439094
125,0.29940546860735595
126,0.6681593047665386
127,0.3083466767939774
128,0.18718396221766975
129,0.4993915025134385
130,0.8814528848679959
131,0.13446717421682247
132,0.2338024156861806
133,0.6505051326321689
134,0.37153572007760793
135,0.6223897134493087
136,0.33250221861161056
137,0.5283924354818352
138,0.8488947850770977
139,0.2610820705956258
140,0.7047521620274608
141,0.6359413593264174
142,0.20215114978021825
143,0.6117801047483546
144,0.5145612257725212
145,0.5182188019827458
146,0.5673035132903406
147,0.429926831116839
148,0.5140197917884796
149,0.5482904850080577
150,0.6492115877771057
151,0.19456779332438373
152,0.7581771792982208
153,0.26894193138815736
154,0.6523256928292774
155,0.515889019854556
156,0.24376873144026046
157,0.6056290939408009
158,0.3109186721609658
159,0.713759111031528
160,0.35783303229975116
161,0.2010027804789245
162,0.8067690210072591
163,0.5362647342473817
164,0.6734382251522631
165,0.32970562424932653
166,0.12163789265835984
167,0.8350404848175554
168,0.49871463756421025
169,0.5982703788327093
170,0.6313191561196538
171,0.4329217893968621
172,0.5452459095231033
173,0.8187905185010889
174,0.49351175422413396
175,0.688420263283915
176,0.10175060399387564
177,0.7247521260638429
178,0.19559914039880527
179,0.7018817648067002
180,0.5781262440902543
181,0.48081586478522437
182,0.480082355758414
183,0.4494537813285331
184,0.3358660961112873
185,0.45880474427399076
186,0.9416118155018178
187,0.7604613421569459
188,0.3257993642955132
189,0.5535374804654576
190,0.5191958326472863
191,0.47154131139806565
192,0.29944448867250417
193,0.5891795969613305
194,0.6692143259829273
195,0.333220262986644
196,0.8911082834578414
197,0.8044006498471108
198,0.6096331117902465
199,0.2536560594662373
200,0.5802817251969125
201,0.556395600312893
202,0.6026310552436993
203,0.8180928544579472
204,0.4648051890766759
205,0.9095653159311488
206,0.58130086919875
207,0.441907364867747
208,0.9798754413412822
209,0.665978380004018
210,0.4090532226085054
211,0.5168433177892885
212,0.6270466043709069
213,0.4698277946429316
214,0.52678157380899
215,0.33655927926745577
216,0.16296109383841834
217,0.5212838645489424
218,0.5280055644451774
219,0.6054239183115708
220,0.38476205857876067
221,0.23188914109186698
222,0.3069351060505303
223,0.7111267513679649
224,0.36667773755848576
225,0.4115838028392476
226,0.4375172872337776
227,0.3761447661426419
228,0.36135783449343334
229,0.3257752870732379
230,0.78013131491364
231,0.636020136668586
232,0.7495641546300476
233,0.7898679512921676
234,0.030024040513403794
235,0.5686909284056153
236,0.38276427322033624
237,0.7233619288706696
238,0.35170575935148773
239,0.28917004872725804
240,0.21319082786937954
241,0.4394650178042396
242,0.6829890525056622
243,0.5512334433722623
244,0.2594703469727712
245,0.9305318180723782
246,0.6299077278983136
247,0.6554820231515373
248,0.7570057654695317
249,0.17195688227484407
250,0.31771317228242346
251,0.6646022713848545
252,0.3378523343957046
253,0.44499730554899036
254,0.48445186943373997
255,0.2445189222740165
256,0.42783656357327204
257,0.6829006434703665
258,0.6458907779635683
259,0.7226029323934936
260,0.7019751747581593
261,0.5811747851405168
262,0.56533569966194
263,0.5506661520213235
264,0.37459056654920786
265,0.29401105525587723
266,0.36208053077602
267,0.4347941366885062
268,0.3688348110514448
269,0.5827663476967831
270,0.5403790432128502
271,0.5618646997440436
272,0.570281613183156
273,0.7391327875569066
274,0.49828542152257993
275,0.7016738867669223
276,0.6033170715958335
277,0.7259267073270171
278,0.8229259668773145
279,0.6153299159958141
280,0.5207536499343998
281,0.5194615634886616
282,0.4059667840876323
283,0.3992455706847888
284,0.6804234326623071
285,0.3072659415104888
286,0.8229545271124452
287,0.46965534941919607
288,1.0724155786245628
289,0.3613769146340765
290,0.550037783996067
291,0.4296301459503162
292,0.3413831816913456
293,0.7127600701757437
294,0.2788891611204387
295,0.36478509860515307
296,0.6172639417829822
297,0.648992162189881
298,0.22162291575449583
299,0.6163353770430748
300,0.5257799826832678
301,0.31645532842769397
302,0.3422236929328891
303,0.09330971441031977
304,0.8434888855595155
305,0.7030840829954014
306,0.2421709979643562
307,0.6597815345583592
308,0.38519553121006667
309,0.68296210726994
310,0.40078528616818354
311,0.42732918097840833
312,0.44233054644846703
313,0.36852893166773737
314,0.7798542750466608
315,0.6797053986162958
316,0.5219897076666559
317,0.704913632797162
318,0.1745856569509081
319,0.2543082442897935
320,0.5949109524715925
321,0.6471073111615777
322,0.5558815092511503
323,0.12346106498433623
324,0.2875330951324504
325,0.5833183733008337
326,0.9852944578482534
327,0.7435825330116856
328,0.8154608596941546
329,0.5679450844380598
330,0.5664981961578754
331,0.29330290654878477
332,0.6903644106103234
333,0.48536365949179944
334,0.6385464750927439
335,0.506137270576187
336,0.5558236849501479
337,0.4824543767402756
338,0.5449249395645785
339,0.7000153115090462
340,0.24675409418615524
341,0.201415514736978
342,0.5851729155277798
343,0.7881148595815234
344,0.8385489233602164
345,0.25511795645798563
346,0.41942523291952527
347,0.20415694911101812
348,0.389877674722576
349,0.7245696190098723
350,0.49742164328832006
351,0.4252251840752424
352,0.609017151282242
353,0.34098958203810575
354,0.8185956729763715
355,0.5014569944482947
356,0.41964115140802016
357,0.6173698469591223
358,0.6878572320422093
359,0.8191950480298518
360,0.4580062187483671
361,0.7172113045387434
362,0.5202423223799995
363,0.37772399580526106
364,0.3446376941991531
365,0.28060331127339916
366,0.3516612002221772
367,0.7231413243520168
368,0.6413419203572075
369,0.25175766881161005
370,0.1507218159570129
371,0.2775413688407178
372,0.3446527583505703
373,0.43934685788459826
374,0.7345727046017428
375,0.39045662822006666
376,0.8360999920354548
377,0.16396002153572642
378,0.43027349584753877
379,0.6571097338272802
380,0.6694410504732867
381,0.4328572087223214
382,0.7003506867568394
383,0.6624392885013766
384,0.3635770681374979
385,0.5629856936888844
386,0.640722656815369
387,0.37789304648543504
388,0.8388650900538326
389,0.3329276106764714
390,0.5288185766589024
391,0.2500445367160984
392,0.5206720397325121
393,0.2865853567858356
394,0.44117417173414747
395,0.1826804877357806
396,0.6599626800651444
397,0.5712560099483215
398,0.7174821107273398
399,0.4304389670720328
400,0.7267694733761997
401,0.5078559290789671
402,0.5226334918857474
403,0.9228106650703878
404,0.40306480701227926
405,0.74549180623097
406,0.5959369881095227
407,0.3856190215509034
408,0.23686182190730537
409,0.29338298990890194
410,0.7261349595709022
411,0.8468799053673914
412,0.5182879806420452
413,0.5287763525242246
414,0.6552906866312973
415,0.514660405870637
416,0.7199400075940645
417,0.558324450132637
418,0.5271082627304885
419,0.3601574305011763
420,0.3109465841053435
421,0.13181760270904863
422,0.7468233599883743
423,0.4706785889555349
424,0.41992053105284377
425,0.10965854072291331
426,0.3719774468455296
427,0.34566270834342083
428,0.3410453825538451
429,0.5665672286305256
430,0.5244497106392008
431,0.22774081327605894
432,0.24043178001853344
433,0.24006428953392678
434,0.8621052175134354
435,0.7985445257383259
436,0.32954020018008046
437,0.10468113600085382
438,0.525608848602504
439,0.5093880232475343
440,0.5633833973976796
441,0.6482747784954667
442,0.5903407906791884
443,0.2767120936999493
444,0.5588082174328035
445,0.6707647150671309
446,0.3551996553993254
447,0.5599912937511717
448,0.3894438565064384
449,0.899233944188246
450,0.23463457222659595
451,0.7311897873057203
452,0.16583744771494613
453,0.8586105370433216
454,0.2716901865151181
455,0.5379343087978672
456,0.17416136266063903
457,0.2300037765956578
458,0.6795494095249244
459,0.7056324622938943
460,0.5478717864735294
461,0.6482163330980482
462,0.7089757485307945
463,0.3631646272401371
464,0.22020771313663706
465,0.49725932275944107
466,0.3845597628205583
467,0.577724296040199
468,0.6096057224175853
469,0.3636698418861438
470,0.6408217085932886
471,0.6308276751902616
472,0.6446635157778039
473,0.4184415245978813
474,0.655984432965715
475,0.6040004561350386
476,0.6280369289513121
477,0.8355577126177053
478,0.5655548379850823
479,0.37860755520050654
480,0.27790909380010714
481,0.7255872319987644
482,0.5714615352070896
483,0.834004397664045
484,0.09408956175990602
485,0.6821334175572884
486,0.4477725329158744
487,0.42929580102376574
488,0.3470384319702818
489,0.6799142027770286
490,0.622707235456645
491,0.27152359499211187
492,0.5329842875850143
493,0.6412228661360941
494,0.5356021051851814
495,0.7215680600053878
496,0.44199229122216355
497,0.04912846537910509
498,0.5373435121536473
499,0.536125153881016
500,0.5622372993408709
501,0.7213958195935403
502,0.10950734934133866
503,0.45230333913346793
504,0.31546843839968974
505,0.258393922376303
506,0.4855402000874215
507,0.6403644060561351
508,0.5601893209718318
509,0.36249551550084785
510,0.47090568009125633
511,0.6859792889259233
512,0.6366258490120045
513,0.3894459973546741
514,0.37650072486720443
515,0.1567031678802005
516,0.4141177332835272
517,0.1528422139122967
518,0.913413937477223
519,0.32897636862665797
520,0.7217961710626435
521,0.8636212415783981
522,0.5432402817055977
523,0.4799971487226187
524,0.2355269487889835
525,0.3990799756702449
526,0.8207930095738052
527,0.5702505259244538
528,0.5056696414917675
529,0.7624246418351326
530,0.6392581096911432
531,0.4704253704440474
532,0.5432511671347194
533,0.3463869925137385
534,0.3877918707272827
535,0.4587402741482683
536,0.6114942124747379
537,0.2505274054619909
538,0.5152480660845458
539,0.4220275679873871
540,0.319814156306759
541,0.4231016901016691
542,0.035719347389955525
543,0.3484822651943241
544,0.28010262358480875
545,0.44401679147984713
546,0.044042035407213354
547,0.5381785487018939
548,0.6818846592813727
549,0.4765407255540202
550,0.5997583746808752
551,0.3974538887197514
552,0.18907577524482527
553,0.5003382642571306
554,0.6360756753970438
555,0.2351223748784685
556,0.4069545447356329
557,0.4505767198191166
558,1.070281529056989
559,0.5446742389439784
560,0.11888528422724454
561,0.06942981963155803
562,0.64609976605275
563,0.9970063951993058
564,0.4438051030798562
565,0.4318360815882981
566,0.5861548352395192
567,0.34034071833097823
568,0.008830924085734604
569,0.7074528778551372
570,0.3773635743196341
571,0.7100235731642742
572,0.3478026419378639
573,0.5243558254921077
574,0.6709663894977389
575,0.7140701902143745
576,0.5465977334962848
577,0.5366478191598
578,0.6239412360358223
579,0.5928339068788304
580,0.24176389316573738
581,0.2455835291392316
582,0.07818817939582406
583,0.6533016001679294
584,0.42085404525779996
585,0.6640394490752604
586,0.5807421146908982
587,0.2995146636858061
588,0.4759555132930442
589,0.40903558966718156
590,0.3781553039472876
591,0.6830574650986563
592,1.0021486941095346
593,0.7232407283487096
594,0.4946087265285192
595,0.7519015519912249
596,0.8425805300621607
597,0.22152584353794058
598,0.7449709522725061
599,0.653936403748641
600,0.7376238113313
601,0.6626574912033801
602,0.4544541984931718
603,0.9065741288365534
604,0.5679197217164298
605,0.4131345958611493
606,0.6011956030080748
607,0.6944791803455721
608,0.5189522151723992
609,0.578627276704445
610,0.5176734164207303
611,0.3679848533798713
612,0.3356351082744458
613,0.21943674268568253
614,0.8036040068093491
615,0.45531655037406776
616,0.18551502035105794
617,0.5793066158559018
618,0.5751654209014605
619,0.12668646343392087
620,0.33352075833334754
621,0.32474219308781416
622,0.3515464618415447
623,0.742555172340714
624,0.47022449038663267
625,0.4145530230367698
626,0.7244779884441187
627,0.599069549036741
628,0.15180434840469015
629,0.3766752721664194
630,0.5643924174267891
631,0.3132219731975934
632,0.9059109576842264
633,0.5225757527305167
634,0.349324732084495
635,0.2754112713327901
636,0.6855055176071405
637,0.3704276126012086
638,0.5759848356583415
639,0.2696961286251134
640,0.5140395583049007
641,0.3728228204233077
642,0.4369211173049892
643,0.3407438399229086
644,0.7051252555616541
645,0.40179920497513477
646,0.47130856101605956
647,0.48097154384025115
648,0.8224540243267255
649,0.6780617174782799
650,0.6581361516555919
651,0.18442267539473967
652,0.3687215224794922
653,0.737723743165783
654,0.26581383691567007
655,0.5168027096243459
656,0.28694769914784224
657,0.30701854891811864
658,0.8361571305728408
659,0.6438541283152777
660,0.6966280455589174
661,0.6567482960327558
662,0.4721423275540996
663,0.3616806584192206
664,0.41958194811650135
665,0.46163470912265064
666,0.8552572138655834
667,0.23272871379409404
668,0.38926771027624113
669,0.31740732673892347
670,0.711324639504096
671,0.8707576518678194
672,0.5617572719652792
673,0.5782031669687169
674,0.5182641846083871
675,0.587495797856225
676,0.6546310324715254
677,0.5851281025773643
678,0.599766865655659
679,0.655082872698775
680,0.1443443797489865
681,0.5004017860291451
682,0.5610418084169035
683,0.5832296361038583
684,0.46582274764320925
685,0.5321502999594304
686,0.3560187190638465
687,0.14503105286045398
688,0.6966274202611313
689,0.2731256793360993
690,0.4679092273772476
691,0.35017407341959883
692,0.8174018559752159
693,0.484071057098257
694,0.4379087074235868
695,0.6495731737451965
696,0.9312948335216373
697,0.5811379054116177
698,0.4245161076736329
699,0.639318796270938
700,0.18546418628368688
701,0.5092858520128795
702,0.8987915309912824
703,0.5315494793371544
704,0.5215555312315296
705,0.5041273080715011
706,0.4209047439147601
707,0.5628981344729741
708,0.6550546023320607
709,0.433635989501845
710,0.0018496523398358056
711,0.5931235010557508
712,0.9266252153040209
713,0.42474771838877384
714,0.20576732344867926
715,0.6354825969464959
716,0.8487664528368006
717,0.605874713943047
718,0.8449400108333021
719,0.6587337091251426
720,0.6413701971355386
721,0.3963998634515775
722,0.5570813781506434
723,0.49410580865644466
724,0.48725285588666967
725,0.44922697440978654
726,0.5451226934917108
727,0.24073100317265472
728,0.6623436798563149
729,0.3244509414439607
730,0.4499457549990584
731,0.566111978607033
732,0.31454531632089755
733,0.10670738753894943
734,0.42339066446049856
735,0.21378050148326
736,0.642462186534094
737,0.2692992854915748
738,0.7970311127418325
739,0.49884142215295496
740,0.5118348389188458
741,0.10387373429106717
742,0.5289725257701047
743,0.4839640166253494
744,0.24018219301490606
745,0.5174536677593617
746,0.4204153978385152
747,0.45664243642092806
748,0.5051763524388092
749,0.40570915736835966
750,0.5492913253897737
751,0.4826889035298073
752,0.594553693677315
753,0.39426508120560166
754,0.28701604941320813
755,0.3582262943123723
756,0.7885313537703558
757,0.6911933052413493
758,0.7426758265198219
759,0.7565427916340439
760,0.40673638856535954
761,0.5591623870816925
762,0.5151678005695924
763,0.6319077051182844
764,0.4421663509538065
765,0.5185948314182008
766,0.5144542955239371
767,0.6064524799831396
768,0.6311434442143198
769,0.51873420646804
770,0.5247981568131616
771,0.5451796041497409
772,0.8293102841246085
773,0.15400044173661365
774,0.30606406775643835
775,0.6347359192891884
776,0.5539568797678183
777,0.5525499100301754
778,0.6334990997426713
779,0.5427985786247527
780,0.38814350431015526
781,0.6257618280216517
782,0.5041774325998155
783,0.4104845642220893
784,0.6380721249155823
785,0.6302067716563999
786,0.5429532983201585
787,0.8434238307989115
788,0.7653653469540569
789,0.7003714388107604
790,1.0132731145617495
791,0.47070731960045675
792,0.40703993413678125
793,0.6720726198606718
794,0.4494731404011438
795,0.5023855431295645
796,0.30281600684993903
797,0.6213318915426255
798,0.20579855089247806
799,0.4807123557681261
800,0.49692885249684865
801,0.4127922315160337
802,0.1485570482677
803,0.1470737812451099
804,0.35076551866564
805,0.6078100657524128
806,0.5577849722883887
807,0.4967129282337717
808,0.3230823027965044
809,0.5682264442522215
810,0.14019414439221634
811,0.02069010352560441
812,0.45138568975699905
813,0.39078972398059425
814,0.7026342595294917
815,0.5315967555545669
816,0.8301470619999702
817,0.3903569862609081
818,0.5973544583044322
819,0.449544574116874
820,0.7763439448262276
821,0.45918991057518405
822,0.670881356029153
823,0.28447620709516797
824,0.41695747137359107
825,0.4831913176145067
826,0.7526835079925602
827,0.060562611798392174
828,0.4334711107108442
829,0.42670397471453986
830,0.08460529552112389
831,0.407192847850637
832,0.1918665737617412
833,0.0338673043925215
834,0.4475374343009354
835,0.44077097583922836
836,0.4510092834081335
837,0.5505716491796703
838,0.3241206353572602
839,0.8581712026891841
840,0.49334119837369933
841,0.7572860926122968
842,0.1640201517022576
843,0.33309406998162516
844,0.637262961008846
845,0.45468714486441336
846,0.28536412252540666
847,0.13227402027118373
848,0.6466407344480729
849,0.630320450989771
850,0.5486641382838456
851,0.4008187618428167
852,0.277381994474039
853,0.48940369202065964
854,0.23693627927091993
855,0.34968318388708197
856,0.7522501162799098
857,0.12983284737371614
858,0.6355055653800734
859,0.7988391902898326
860,0.6632519438765306
861,0.5796425756852968
862,0.40728543076577517
863,0.3708223891131974
864,0.05037382678733582
865,0.5074013360534628
866,0.41955191025418126
867,0.36039311826361864
868,0.49598379422419736
869,0.5124738960409311
870,0.37288854052658926
871,0.8226161566953574
872,0.6461205558224848
873,0.6792557116746557
874,0.47933944327211814
875,0.6022471464522285
876,0.3208590798802874
877,0.6332517080500613
878,0.4591194785372521
879,0.29560329299713484
880,0.4954466657561541
881,0.4415891939500221
882,0.9646138654441834
883,0.5870788496959823
884,0.8159434934896445
885,0.7262574212717453
886,0.5075561199594998
887,0.411256159413991
888,0.15195468375993537
889,0.325811289867052
890,0.6325506915508429
891,0.4395739229758594
892,0.5751640651476884
893,0.09394496973053268
894,0.5907029698194747
895,0.7192963114398572
896,0.1448483420387493
897,0.5743127812713599
898,0.7687069307216922
899,0.8360173298678932
900,0.3993001858284081
901,0.6559860689223067
902,0.7859579640010831
903,0.5802762781560757
904,0.7570155177993623
905,0.4928276693323399
906,0.5788628287541594
907,0.3756781547075595
908,0.4670799684652482
909,0.5867432339752727
910,0.3606761349908465
911,0.45528272537184916
912,0.6521747361893607
913,0.9105115066352201
914,0.09011230167028522
915,0.8953153334647235
916,0.44802564711544646
917,0.6929799738054769
918,0.7322185399983481
919,0.8128993547881094
920,0.35440762705404183
921,0.4549457383764403
922,0.4892807802094193
923,0.42851323150053106
924,0.7637521949678279
925,0.4846344597977068
926,0.17629046703832618
927,0.37339723553724724
928,0.184319994660624
929,0.4543322426613318
930,0.6345099349135873
931,0.36910466553926224
932,0.4193934070730846
933,0.44504694153236113
934,0.528148498767049
935,0.6032165557271049
936,0.6614510855870737
937,0.9511033965873044
938,0.5246991862000144
939,0.647158610795943
940,0.18248865046434504
941,0.42416340288689325
942,0.44591662130758536
943,0.29653702220257916
944,0.3928014537264928
945,0.4785030564688745
946,0.3990673251670384
947,1.0203668375676322
948,0.602455068315546
949,0.9002045477718672
950,0.7985302357668009
951,0.3721507733099228
952,0.5075120934839623
953,0.41303507578508464
954,0.4676354481427336
955,0.30471326616225386
956,0.4116929341659554
957,0.5719037763066477
958,0.5666244113884408
959,0.5506807330432534
960,0.48806503502328824
961,0.6721484850473881
962,0.4485913947842924
963,0.7783104679523232
964,0.13048048859648753
965,0.6313622047951513
966,0.5976742224494714
967,0.36508668854968995
968,0.4289537946289446
969,0.5929581878218073
970,0.68318704942975
971,0.1501073663337787
972,0.6256492135308511
973,0.4084697628884887
974,0.7250579548597106
975,0.13214495723676456
976,0.9890597930242415
977,0.32277201339718053
978,0.7859922373579356
979,0.48616307605343334
980,0.3362666525599739
981,0.5530228010762822
982,0.7058250889912737
983,0.1894590398510475
984,0.6403177698574019
985,0.49756430026858206
986,0.6154088165132668
987,0.502195071467796
988,0.3856262322490692
989,0.27737534972562417
990,0.6345290224094051
991,0.633454398439767
992,0.6324544495381617
993,0.5855192638881146
994,0.688939774367894
995,0.7812138559539283
996,0.12471643051869635
997,0.03164051122618233
998,0.8435894719759289
999,0.23179069708296218
1000,0.282751342642076
1001,0.4424771376250151
1002,0.16920568425737947
1003,0.4236826605384725
1004,0.310378931175467
1005,0.45333182606059846
1006,0.5559682609814204
1007,0.431292354914087
1008,0.42119054292057057
1009,0.5515991593583293
1010,0.7088583595899896
1011,0.8205928693843332
1012,0.4562923491995569
1013,0.8649778303846474
1014,0.6753413669522492
1015,0.25359830920536475
1016,0.247758348877265
1017,0.384542429879466
1018,0.7889207966719453
1019,0.3997265368868927
1020,0.12152863509874534
1021,0.45422315822245785
1022,0.10388560648791861
1023,0.28900287061262564
1024,0.3825943187414828
1025,0.5299337821849383
1026,0.7048324653213757
1027,0.6388271886743528
1028,0.2641350403105029
1029,0.4256575475668695
1030,0.5152751177405133
1031,0.44755857511070013
1032,0.44614095482634114
1033,0.1554513350691456
1034,0.2694531697720719
1035,0.41941203017214534
1036,0.11864513498903251
1037,0.6281288640019709
1038,0.22546418005778607
1039,0.6373676266530276
1040,0.619783200894182
1041,0.39126139137752314
1042,0.7001096651403076
1043,0.6486394689849866
1044,0.4382077058330719
1045,0.41564807696166034
1046,0.7194465571328713
1047,0.5464027678815329
1048,0.7089394336736284
1049,0.022205185129452576
1050,0.5196970194038925
1051,0.1845181826061254
1052,0.4948422985026474
1053,0.6427640416691768
1054,0.8478280291498206
1055,0.31236665431256283
1056,0.3948590389396034
1057,0.4808934185848925
1058,0.30509377970762186
1059,0.6957119457578514
1060,0.4859810909268753
1061,0.5243914046752092
1062,0.6240346253548318
1063,0.4856576967249181
1064,0.3364921743648269
1065,0.4873959523403066
1066,0.3287637280973221
1067,0.5215961778232973
1068,0.6993875441603593
1069,0.26500434154553365
1070,0.19352579971158151
1071,0.5098499871839348
1072,0.3464400766512188
1073,0.5063490548823938
1074,0.5640807041219401
1075,0.07126275421429207
1076,0.6379698855317084
1077,0.2660662994089502
1078,0.49553040988706204
1079,0.3681235329123139
1080,0.3896085970431411
1081,0.8387915879235976
1082,0.5638535041591322
1083,0.6809376805907181
1084,0.5301882708405485
1085,0.6240027149309908
1086,0.5834756724286904
1087,0.5508912289373652
1088,0.721431181832936
1089,0.531301090768854
1090,0.9570297144435411
1091,0.6921063145624876
1092,0.272091860452062
1093,0.46469005820340353
1094,0.5794155198981337
1095,0.5088993671424074
1096,0.6373746837944336
1097,0.6594033409667748
1098,0.22808260284020704
1099,0.7562155089432989
1100,0.4006365069027911
1101,0.38081909882704856
1102,0.3801755214588919
1103,0.6617152811981166
1104,0.4465864603704428
1105,0.3672896711324585
1106,0.41520816851129255
1107,0.1410616682168246
1108,0.33156724720970265
1109,0.2520832902693801
1110,0.44616613390082177
1111,0.6328386540547185
1112,0.6107751801866454
1113,0.7513500995093166
1114,0.7067951634593241
1115,0.3942806570163246
1116,0.5038142801507426
1117,0.49348878115571626
1118,0.06978946345562259
1119,0.2565480926180511
1120,0.4665426645697775
1121,0.4654207129718383
1122,0.6024650108410334
1123,0.5927283259071696
1124,0.1458614995800529
1125,0.6037193468915061
1126,0.5357174412907527
1127,0.6246746363289258
1128,0.7133731175283179
1129,0.47142340544240563
1130,0.7491176473960159
1131,0.32211990922139067
1132,0.31085237592555626
1133,0.5857544380271082
1134,0.42624649093896405
1135,0.5523265129237939
1136,0.8985964239688984
1137,0.5786990147007951
1138,0.542433907772824
1139,0.3261559242696305
1140,0.1600040386751307
1141,0.48549067694529785
1142,0.7133740493216393
1143,0.4354123985878652
1144,0.5802924998410738
1145,0.7852994545437165
1146,0.780303262646072
1147,0.5857631775203564
1148,0.5340212957314686
1149,0.19627339019938483
1150,0.37396107116461186
1151,0.4438488383963854
1152,0.32953367771316955
1153,0.5496906525905528
1154,0.8823296366972202
1155,0.8035523185323233
1156,0.5487759723662414
1157,0.6558868144049657
1158,0.3542791369287762
1159,0.7928178701337603
1160,0.18760668081096388
1161,0.6825656322172324
1162,0.5991179420399549
1163,0.3488281226491151
1164,0.45824264865241243
1165,0.2731494593687881
1166,0.2816719904395536
1167,0.18178919987521397
1168,0.6535027804401423
1169,0.7410689938853362
1170,0.06763842723731472
1171,0.8676611032303012
1172,0.497598352672632
1173,0.5579706409753676
1174,0.20551743288298474
1175,0.764165150032973
1176,0.5400500186333668
1177,0.7277652479542598
1178,0.7441716641295487
1179,0.7669748845442541
1180,0.3703438448295594
1181,0.4584075984213591
1182,0.3776595850540971
1183,0.6790192925482567
1184,0.5665778458727482
1185,0.7138289728026476
1186,0.7225477606114464
1187,0.1545481018122184
1188,0.7701540261107744
1189,0.6901721915531435
1190,0.4261550233629005
1191,0.5699585533059258
1192,0.4752660856834592
1193,0.6232111357262352
1194,0.4257207238590247
1195,0.5957854482338215
1196,0.5134610609318704
1197,0.4135612193009389
1198,0.5380272489804118
1199,1.0412939146977516
1200,0.36289267403486364
1201,0.4500112817476862
1202,0.36637752007339386
1203,0.38735672289448325
1204,0.6631548706770716
1205,0.6431764919272136
1206,0.49882729933573805
1207,0.7052593170538224
1208,0.6586886590988621
1209,0.46753316279475715
1210,0.19322705164115878
1211,0.6659566015898005
1212,0.533932924200395
1213,0.5044446927401184
1214,0.4067903959980569
1215,0.6489297898232632
1216,0.5696992504857001
1217,0.45263439143954065
1218,0.2549090905562177
1219,0.7135858203760153
1220,0.6209810446311754
1221,0.5510805799891192
1222,0.031354799022799584
1223,0.49242114857678804
1224,0.4517592593048673
1225,0.3763008629891319
1226,0.6508470557128568
1227,0.6429720068334555
1228,0.5873649434384776
1229,0.7075781829535486
1230,0.2955402971932315
1231,0.40926918864613865
1232,0.5149584526371611
1233,0.37559959615441696
1234,0.6454338443407084
1235,0.39555983037366094
1236,0.759674000889351
1237,0.31376811964996204
1238,0.9263967299001235
1239,0.9058594711204846
1240,0.4810493707369311
1241,0.7292340901851497
1242,0.4199143878982786
1243,0.702657299646269
1244,0.4648043337086458
1245,0.24291202029830317
1246,0.20656363753577978
1247,0.44625731078587794
1248,0.5558125017370585
1249,0.7660632852072433
1250,0.5073250064302781
1251,0.7005820269435178
1252,0.4092116905556946
1253,0.43254420609371097
1254,0.7108071365057171
1255,0.007065103066145606
